Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 2:4:52.500	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.520	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.540	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.540	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.540	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.660	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03006	0.00403	0.06775
 2000-0-0 2:4:52.680	-0.0112	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.740	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:52.820	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.087	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.820	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.087	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:52.820	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.087	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:4:53.40	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.80	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.80	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.120	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.120	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.160	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.180	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.180	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.180	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.180	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.180	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.180	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.400	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.087	0.791	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.420	-0.0122	-0.0596	0.9976	0.0	0.0	0.0	-3.087	0.791	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.460	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.087	0.791	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.500	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.087	0.791	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.520	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.791	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.520	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.791	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.560	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.791	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.560	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.560	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.560	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.660	-0.0117	-0.0586	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.680	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.700	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.700	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.760	-0.0107	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.760	-0.0107	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.760	-0.0107	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.760	-0.0107	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.860	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.860	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.900	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:53.940	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.004	0.06775
 2000-0-0 2:4:54.20	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.20	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.20	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.20	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.20	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.20	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.200	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.791	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.340	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.791	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.440	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.791	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.440	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.791	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.440	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.791	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.791	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:54.960	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.40	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.80	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.80	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.80	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.80	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.180	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.180	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.260	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.260	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.440	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.791	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.480	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.791	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.640	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.791	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.700	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.093	0.791	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.760	-0.0112	-0.0581	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.880	-0.0112	-0.0596	0.9961	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:55.940	-0.0112	-0.0586	0.9961	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.80	-0.0112	-0.0586	0.9961	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.120	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.120	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.120	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.220	-0.0132	-0.0601	0.9976	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.320	-0.0122	-0.0601	0.998	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.360	-0.0107	-0.0581	0.9941	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.360	-0.0107	-0.0581	0.9941	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.440	-0.0122	-0.0596	0.9976	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:56.460	-0.0107	-0.0601	0.998	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:56.500	-0.0112	-0.0605	0.9995	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.500	-0.0112	-0.0605	0.9995	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.500	-0.0112	-0.0605	0.9995	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.700	-0.0137	-0.0591	0.998	0.0	0.0	0.0	-3.093	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.820	-0.0132	-0.0601	0.998	0.0	0.0	0.0	-3.093	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:56.820	-0.0132	-0.0601	0.998	0.0	0.0	0.0	-3.093	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:56.820	-0.0132	-0.0601	0.998	0.0	0.0	0.0	-3.093	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:56.900	-0.0098	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:56.900	-0.0098	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.0	-0.0117	-0.0605	0.9985	0.0	0.0	0.0	-3.093	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.0	-0.0117	-0.0605	0.9985	0.0	0.0	0.0	-3.093	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.0	-0.0117	-0.0605	0.9985	0.0	0.0	0.0	-3.093	0.797	7.751	29.51	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.80	-0.0137	-0.0591	0.9961	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.80	-0.0137	-0.0591	0.9961	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.220	-0.0137	-0.0586	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.220	-0.0137	-0.0586	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.260	-0.0107	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.320	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.320	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.320	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.320	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.320	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.440	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.440	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:57.520	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.540	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.620	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.680	-0.0122	-0.0586	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.720	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.800	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.880	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.920	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.920	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:57.980	-0.0122	-0.0586	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.0	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.80	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.80	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.140	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.160	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.200	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.220	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.220	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.220	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.300	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.380	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.380	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.380	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.380	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.380	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.540	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.540	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.540	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
