Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 2:5:30.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.291	0.549	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00049	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.291	0.549	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00049	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.291	0.549	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00049	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.291	0.549	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00052	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.291	0.549	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00052	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0083	-0.001	0.998	0.0	0.0	0.0	0.291	0.549	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.00055	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0083	-0.001	0.998	0.0	0.0	0.0	0.291	0.549	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.00055	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0083	-0.001	0.998	0.0	0.0	0.0	0.291	0.549	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.00055	0.00388	0.064
 2000-0-0 2:5:30.540	-0.0083	-0.001	0.998	0.0	0.0	0.0	0.286	0.549	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.00055	0.00388	0.064
 2000-0-0 2:5:30.860	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.286	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00058	0.00388	0.064
 2000-0-0 2:5:30.860	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.28	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00058	0.00388	0.064
 2000-0-0 2:5:30.860	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.28	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00061	0.00388	0.064
 2000-0-0 2:5:30.860	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.28	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00061	0.00388	0.064
 2000-0-0 2:5:31.0	-0.0073	-0.002	0.998	0.0	0.0	0.0	0.28	0.549	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00061	0.00388	0.064
 2000-0-0 2:5:31.0	-0.0073	-0.002	0.998	0.0	0.0	0.0	0.28	0.549	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00061	0.00388	0.064
 2000-0-0 2:5:31.0	-0.0073	-0.002	0.998	0.0	0.0	0.0	0.275	0.549	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00061	0.00388	0.064
 2000-0-0 2:5:31.0	-0.0078	-0.0015	0.998	0.0	0.0	0.0	0.275	0.549	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.0007	0.00388	0.064
 2000-0-0 2:5:31.0	-0.0078	-0.0015	0.998	0.0	0.0	0.0	0.275	0.549	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.0007	0.00385	0.064
 2000-0-0 2:5:31.0	-0.0078	-0.0015	0.998	0.0	0.0	0.0	0.269	0.549	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.0007	0.00385	0.064
 2000-0-0 2:5:31.0	-0.0078	-0.0015	0.998	0.0	0.0	0.0	0.269	0.549	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.0007	0.00385	0.064
 2000-0-0 2:5:31.0	-0.0078	-0.0015	0.998	0.0	0.0	0.0	0.269	0.549	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.0007	0.00385	0.064
 2000-0-0 2:5:31.380	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.264	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00073	0.00385	0.064
 2000-0-0 2:5:31.380	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.264	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00073	0.00385	0.064
 2000-0-0 2:5:31.380	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.264	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00073	0.00385	0.064
 2000-0-0 2:5:31.460	-0.0068	-0.002	0.999	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00076	0.00385	0.064
 2000-0-0 2:5:31.600	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.600	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.600	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.660	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.660	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.660	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.660	-0.0073	-0.0015	0.9985	0.0	0.0	0.0	0.258	0.549	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00079	0.00385	0.064
 2000-0-0 2:5:31.660	-0.0068	-0.0015	0.998	0.0	0.0	0.0	0.253	0.549	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00082	0.00385	0.064
 2000-0-0 2:5:32.24872	-0.0068	-0.002	0.999	0.0	0.0	0.0	0.253	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00089	0.00385	0.064
 2000-0-0 2:5:32.24872	-0.0068	-0.002	0.999	0.0	0.0	0.0	0.247	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00089	0.00385	0.064
 2000-0-0 2:5:32.24872	-0.0068	-0.002	0.999	0.0	0.0	0.0	0.247	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00089	0.00385	0.064
 2000-0-0 2:5:32.300	-0.0088	-0.0015	0.998	0.0	0.0	0.0	0.242	0.549	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00095	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.242	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00095	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.242	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00095	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00095	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00095	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00098	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00098	0.00385	0.064
 2000-0-0 2:5:32.360	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00098	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00098	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.236	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.231	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.231	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.231	0.549	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.540	-0.0078	-0.0015	0.9985	0.0	0.0	0.0	0.231	0.555	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00101	0.00385	0.064
 2000-0-0 2:5:32.740	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.231	0.555	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00107	0.00385	0.064
 2000-0-0 2:5:32.740	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.231	0.555	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00107	0.00385	0.064
 2000-0-0 2:5:32.740	-0.0078	-0.002	0.9985	0.0	0.0	0.0	0.225	0.555	7.339	29.85	None	None	None	None	None	None	None	0.99789	-0.00107	0.00385	0.064
 2000-0-0 2:5:32.740	-0.0073	-0.002	0.998	0.0	0.0	0.0	0.22	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00113	0.00388	0.06403
 2000-0-0 2:5:33.100	-0.0073	-0.002	0.998	0.0	0.0	0.0	0.22	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00113	0.00388	0.06403
 2000-0-0 2:5:33.360	-0.0073	-0.002	0.998	0.0	0.0	0.0	0.214	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00119	0.00388	0.06403
 2000-0-0 2:5:33.500	-0.0073	-0.002	0.999	0.0	0.0	0.0	0.209	0.555	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00122	0.00388	0.06403
 2000-0-0 2:5:33.500	-0.0073	-0.002	0.999	0.0	0.0	0.0	0.209	0.555	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00122	0.00388	0.06403
 2000-0-0 2:5:33.500	-0.0073	-0.002	0.999	0.0	0.0	0.0	0.209	0.555	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00122	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.209	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00122	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.209	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.209	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.203	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.203	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.203	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.203	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00385	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.203	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00125	0.00388	0.06403
 2000-0-0 2:5:33.580	-0.0078	-0.0024	0.9985	0.0	0.0	0.0	0.203	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00128	0.00388	0.06403
 2000-0-0 2:5:33.780	-0.0083	-0.0029	0.998	0.0	0.0	0.0	0.203	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00128	0.00388	0.06403
 2000-0-0 2:5:33.840	-0.0078	-0.002	0.9976	0.0	0.0	0.0	0.203	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00128	0.00388	0.06403
 2000-0-0 2:5:33.840	-0.0078	-0.002	0.9976	0.0	0.0	0.0	0.198	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00128	0.00388	0.06403
 2000-0-0 2:5:33.840	-0.0078	-0.002	0.9976	0.0	0.0	0.0	0.198	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00131	0.00388	0.06403
 2000-0-0 2:5:33.840	-0.0078	-0.002	0.9976	0.0	0.0	0.0	0.198	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00131	0.00388	0.06403
 2000-0-0 2:5:33.940	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.198	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00131	0.00388	0.06403
 2000-0-0 2:5:33.960	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.198	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00131	0.00388	0.06403
 2000-0-0 2:5:33.960	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.198	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00131	0.00388	0.06403
 2000-0-0 2:5:33.960	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.198	0.555	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00131	0.00388	0.06403
 2000-0-0 2:5:34.40	-0.0078	-0.0029	0.999	0.0	0.0	0.0	0.198	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00134	0.00388	0.06403
 2000-0-0 2:5:34.40	-0.0078	-0.0029	0.999	0.0	0.0	0.0	0.198	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00134	0.00388	0.06403
 2000-0-0 2:5:34.40	-0.0078	-0.0029	0.999	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00134	0.00388	0.06403
 2000-0-0 2:5:34.160	-0.0083	-0.0024	0.998	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.180	-0.0073	-0.0024	0.998	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.180	-0.0073	-0.0024	0.998	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.180	-0.0073	-0.0024	0.998	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.180	-0.0073	-0.0024	0.998	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.180	-0.0073	-0.0024	0.998	0.0	0.0	0.0	0.192	0.555	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.280	-0.0083	-0.0034	0.999	0.0	0.0	0.0	0.192	0.555	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.280	-0.0083	-0.0034	0.999	0.0	0.0	0.0	0.187	0.555	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.00137	0.00388	0.06403
 2000-0-0 2:5:34.280	-0.0083	-0.0034	0.999	0.0	0.0	0.0	0.187	0.56	7.339	29.86	None	None	None	None	None	None	None	0.99789	-0.0014	0.00388	0.06403
 2000-0-0 2:5:34.360	-0.0078	-0.0029	0.998	0.0	0.0	0.0	0.187	0.56	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.0014	0.00388	0.06403
 2000-0-0 2:5:34.360	-0.0078	-0.0029	0.998	0.0	0.0	0.0	0.187	0.56	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.0014	0.00388	0.06403
 2000-0-0 2:5:34.420	-0.0083	-0.0024	0.998	0.0	0.0	0.0	0.187	0.56	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00146	0.00388	0.06403
 2000-0-0 2:5:34.680	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.181	0.56	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00146	0.00388	0.06403
 2000-0-0 2:5:34.680	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.181	0.56	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00146	0.00388	0.06403
 2000-0-0 2:5:34.740	-0.0083	-0.0029	0.998	0.0	0.0	0.0	0.181	0.56	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00146	0.00388	0.06403
 2000-0-0 2:5:34.740	-0.0083	-0.0029	0.998	0.0	0.0	0.0	0.181	0.56	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.0015	0.00388	0.06403
 2000-0-0 2:5:34.740	-0.0083	-0.0029	0.998	0.0	0.0	0.0	0.176	0.56	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.0015	0.00391	0.06403
 2000-0-0 2:5:34.840	-0.0083	-0.0029	0.998	0.0	0.0	0.0	0.176	0.56	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.0015	0.00391	0.06403
 2000-0-0 2:5:34.840	-0.0083	-0.0029	0.998	0.0	0.0	0.0	0.176	0.56	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.0015	0.00391	0.06403
 2000-0-0 2:5:34.900	-0.0083	-0.0024	0.998	0.0	0.0	0.0	0.176	0.56	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00153	0.00391	0.06403
 2000-0-0 2:5:34.940	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.176	0.56	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00153	0.00391	0.06403
 2000-0-0 2:5:34.940	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.176	0.56	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00153	0.00391	0.06403
 2000-0-0 2:5:34.940	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.176	0.56	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00153	0.00391	0.06403
 2000-0-0 2:5:35.0	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.176	0.56	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00153	0.00391	0.06403
 2000-0-0 2:5:35.0	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.88	None	None	None	None	None	None	None	0.99789	-0.00153	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00156	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0083	-0.0029	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00156	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0078	-0.0034	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.00159	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0078	-0.0034	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.00159	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0078	-0.0034	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.00159	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0078	-0.0034	0.9985	0.0	0.0	0.0	0.17	0.56	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.00159	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0078	-0.0034	0.9985	0.0	0.0	0.0	0.165	0.566	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.00159	0.00391	0.06403
 2000-0-0 2:5:35.100	-0.0078	-0.0034	0.9985	0.0	0.0	0.0	0.165	0.566	7.339	29.91	None	None	None	None	None	None	None	0.99789	-0.00159	0.00391	0.06403
 2000-0-0 2:5:35.420	-0.0078	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00162	0.00391	0.06403
 2000-0-0 2:5:35.420	-0.0078	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.87	None	None	None	None	None	None	None	0.99789	-0.00162	0.00391	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.165	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00165	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0083	-0.0029	0.999	0.0	0.0	0.0	0.159	0.566	7.339	29.9	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.159	0.566	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.159	0.566	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.159	0.566	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.159	0.566	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.159	0.566	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
 2000-0-0 2:5:35.480	-0.0078	-0.0029	0.9985	0.0	0.0	0.0	0.159	0.566	7.339	29.89	None	None	None	None	None	None	None	0.99789	-0.00168	0.00394	0.06403
