Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:29:45.600	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.620	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.640	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.660	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.680	-0.1069	-0.2749	0.9536	0.0	0.0	0.0	-15.787	6.213	1.653	31.48	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.700	-0.106	-0.2749	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.720	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.740	-0.106	-0.2749	0.9536	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.760	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.780	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.800	-0.1055	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.820	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.840	-0.1055	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.860	-0.1055	-0.2749	0.9536	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.880	-0.1055	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.47	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.900	-0.1055	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.920	-0.106	-0.2744	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.940	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.960	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:45.980	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.0	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.20	-0.106	-0.2744	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.40	-0.106	-0.2744	0.9536	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.60	-0.1055	-0.2749	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.47	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.80	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05072	0.02176
 2000-0-0 0:29:46.100	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.120	-0.1069	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.140	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.160	-0.106	-0.2754	0.9536	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.180	-0.1055	-0.2759	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.200	-0.106	-0.2744	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.220	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.41	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.240	-0.1064	-0.2759	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14062	0.05072	0.02173
 2000-0-0 0:29:46.260	-0.1069	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.47	None	None	None	None	None	None	None	0.98846	-0.14062	0.05075	0.02176
 2000-0-0 0:29:46.280	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14062	0.05075	0.02176
 2000-0-0 0:29:46.300	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14062	0.05075	0.02176
 2000-0-0 0:29:46.320	-0.105	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.340	-0.106	-0.2749	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.360	-0.1064	-0.2754	0.9536	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.380	-0.1069	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.400	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.420	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.440	-0.1055	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.460	-0.1055	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.480	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.48	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.500	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.520	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.540	-0.1055	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.560	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.580	-0.1055	-0.2744	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.600	-0.1055	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.620	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.640	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.660	-0.1069	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.680	-0.106	-0.2759	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.700	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.720	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.740	-0.1064	-0.2759	0.9521	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.760	-0.1055	-0.2759	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.780	-0.1055	-0.2759	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.800	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.820	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.840	-0.106	-0.2749	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.860	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.880	-0.106	-0.2744	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.900	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.787	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.920	-0.1064	-0.2754	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.940	-0.1055	-0.2754	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.960	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:46.980	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:47.0	-0.1055	-0.2759	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:47.20	-0.1064	-0.2754	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:47.40	-0.1069	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14066	0.05075	0.02176
 2000-0-0 0:29:47.60	-0.1069	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.47	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.80	-0.1069	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.100	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.4	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.120	-0.106	-0.2749	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.140	-0.1055	-0.2749	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.160	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.180	-0.106	-0.2749	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.200	-0.1064	-0.2759	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.220	-0.1055	-0.2759	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.240	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.260	-0.1055	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.280	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.300	-0.1064	-0.2754	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.320	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.340	-0.1069	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.360	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.380	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.49	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.400	-0.106	-0.2749	0.9526	0.0	0.0	0.0	-15.793	6.218	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.420	-0.1055	-0.2764	0.9526	0.0	0.0	0.0	-15.793	6.218	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.440	-0.106	-0.2744	0.9526	0.0	0.0	0.0	-15.793	6.218	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.460	-0.1055	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.218	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.480	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.218	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.500	-0.1055	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.520	-0.1055	-0.2744	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.540	-0.105	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.560	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.580	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.600	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.41	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.620	-0.1055	-0.2749	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.640	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.660	-0.1055	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.680	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.700	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.43	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.720	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.740	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.47	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.760	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.780	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.800	-0.106	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.820	-0.1055	-0.2759	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.840	-0.1064	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.860	-0.1064	-0.2759	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.880	-0.1074	-0.2754	0.9536	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.900	-0.1069	-0.2759	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.920	-0.106	-0.2749	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.940	-0.105	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.45	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.960	-0.106	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.42	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:47.980	-0.1064	-0.2754	0.9526	0.0	0.0	0.0	-15.793	6.213	1.653	31.46	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
 2000-0-0 0:29:48.0	-0.1064	-0.2754	0.9531	0.0	0.0	0.0	-15.793	6.213	1.653	31.44	None	None	None	None	None	None	None	0.98846	-0.14069	0.05075	0.02176
