Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:1:10.920	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:10.940	-0.0171	-0.0151	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:10.960	-0.0161	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:10.980	-0.0156	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.0	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.20	-0.0161	-0.0156	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.40	-0.0176	-0.0166	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.60	-0.0166	-0.0156	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.80	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.100	-0.0151	-0.0166	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.120	-0.0161	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.140	-0.0166	-0.0166	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.160	-0.0171	-0.0151	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.180	-0.0171	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.200	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.220	-0.0161	-0.0166	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.240	-0.0156	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.260	-0.0176	-0.0161	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.280	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.300	-0.0171	-0.0151	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.320	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.340	-0.0161	-0.0151	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.360	-0.0161	-0.0151	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.380	-0.0161	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.400	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.420	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.440	-0.0171	-0.0166	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.460	-0.0166	-0.0166	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.480	-0.0156	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.500	-0.0166	-0.0156	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.520	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.540	-0.0181	-0.0151	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.560	-0.0156	-0.0156	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.580	-0.0156	-0.0166	1.0	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.600	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.620	-0.0171	-0.0156	0.9971	0.0	0.0	0.0	-0.604	1.06	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.640	-0.0181	-0.0171	1.0	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.660	-0.0171	-0.0151	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.680	-0.0171	-0.0146	0.9966	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.700	-0.0151	-0.0161	1.0	0.0	0.0	0.0	-0.604	1.06	0.615	29.61	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.720	-0.0151	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.740	-0.0146	-0.0166	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.760	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.780	-0.0181	-0.0161	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.800	-0.0171	-0.0151	0.9971	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.820	-0.0146	-0.0156	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.840	-0.0142	-0.0166	1.0005	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.860	-0.0156	-0.0156	0.9971	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.880	-0.0176	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.900	-0.0195	-0.0151	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.920	-0.0186	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.940	-0.0166	-0.0166	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.960	-0.0146	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:11.980	-0.0132	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.0	-0.0146	-0.0166	1.001	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.20	-0.0186	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.40	-0.0195	-0.0146	0.9966	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.60	-0.0176	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.80	-0.0146	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.100	-0.0137	-0.0171	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.120	-0.0151	-0.0166	1.0	0.0	0.0	0.0	-0.604	1.06	0.615	29.6	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.140	-0.0181	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.160	-0.0186	-0.0151	0.9961	0.0	0.0	0.0	-0.604	1.06	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.180	-0.0181	-0.0156	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.61	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.200	-0.0161	-0.0156	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.220	-0.0161	-0.0156	0.9971	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.240	-0.0151	-0.0166	1.0	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.260	-0.0156	-0.0166	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.280	-0.0176	-0.0161	0.9971	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.300	-0.0186	-0.0156	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.320	-0.0176	-0.0156	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.340	-0.0161	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.360	-0.0161	-0.0156	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.69	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.380	-0.0161	-0.0151	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.400	-0.0146	-0.0156	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.420	-0.0151	-0.0176	1.001	0.0	0.0	0.0	-0.604	1.06	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.440	-0.0161	-0.0161	0.9966	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.460	-0.02	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.480	-0.0186	-0.0166	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.500	-0.0181	-0.0151	0.9961	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.520	-0.0142	-0.0176	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.540	-0.0142	-0.0161	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.560	-0.0151	-0.0156	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.69	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.580	-0.0166	-0.0156	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.600	-0.0176	-0.0161	0.999	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.620	-0.019	-0.0161	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.640	-0.0195	-0.0156	0.9976	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.660	-0.0166	-0.0166	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.680	-0.0132	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.700	-0.0127	-0.0171	1.0005	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.720	-0.0156	-0.0166	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.740	-0.0181	-0.0151	0.9956	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.760	-0.02	-0.0151	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.780	-0.0186	-0.0161	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.800	-0.0176	-0.0151	0.9961	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.820	-0.0142	-0.0176	1.0005	0.0	0.0	0.0	-0.604	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.840	-0.0137	-0.0176	0.9995	0.0	0.0	0.0	-0.604	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.860	-0.0142	-0.0161	0.998	0.0	0.0	0.0	-0.604	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.880	-0.0176	-0.0166	0.9985	0.0	0.0	0.0	-0.604	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.900	-0.019	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.06	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.920	-0.021	-0.0151	0.9966	0.0	0.0	0.0	-0.61	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.940	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.06	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00812	0.0083	0.00546
 2000-0-0 0:1:12.960	-0.0137	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:12.980	-0.0132	-0.0181	1.0	0.0	0.0	0.0	-0.61	1.06	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:13.0	-0.0137	-0.0171	0.9985	0.0	0.0	0.0	-0.61	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:13.20	-0.0186	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:13.40	-0.02	-0.0151	0.998	0.0	0.0	0.0	-0.61	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:13.60	-0.021	-0.0151	0.9966	0.0	0.0	0.0	-0.61	1.06	0.615	29.61	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:13.80	-0.0166	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.06	0.615	29.61	None	None	None	None	None	None	None	0.99988	-0.00815	0.0083	0.00546
 2000-0-0 0:1:13.100	-0.0146	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.06	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.120	-0.0151	-0.0161	0.9995	0.0	0.0	0.0	-0.61	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.140	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.160	-0.019	-0.0156	0.9976	0.0	0.0	0.0	-0.61	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.180	-0.0205	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.200	-0.0176	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.06	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.220	-0.0151	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.06	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.240	-0.0137	-0.0171	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.260	-0.0151	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.280	-0.0171	-0.0156	0.9976	0.0	0.0	0.0	-0.61	1.06	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.300	-0.0181	-0.0161	0.9976	0.0	0.0	0.0	-0.61	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.320	-0.019	-0.0156	0.9985	0.0	0.0	0.0	-0.61	1.06	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.340	-0.0186	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.360	-0.0171	-0.0166	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.380	-0.0146	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.400	-0.0146	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.420	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.440	-0.0181	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.460	-0.0186	-0.0151	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.480	-0.0181	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.500	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.69	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.520	-0.0156	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.540	-0.0146	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.560	-0.0156	-0.0166	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.580	-0.0181	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.600	-0.019	-0.0156	0.9976	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00833	0.00546
 2000-0-0 0:1:13.620	-0.0181	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.640	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.660	-0.0156	-0.0156	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.680	-0.0156	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.700	-0.0166	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.720	-0.0181	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.740	-0.0171	-0.0156	0.9976	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.760	-0.0166	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
