Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:29:51.680	-0.165	0.0107	0.9858	0.0	0.0	0.0	1.0	9.651	28.564	27.8	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.700	-0.1655	0.0122	0.9839	0.0	0.0	0.0	1.0	9.651	28.564	27.79	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.720	-0.1655	0.0127	0.9839	0.0	0.0	0.0	1.0	9.651	28.564	27.83	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.740	-0.1655	0.0122	0.9839	0.0	0.0	0.0	1.0	9.651	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.760	-0.1646	0.0117	0.9849	0.0	0.0	0.0	1.0	9.651	28.564	27.85	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.780	-0.1646	0.0122	0.9839	0.0	0.0	0.0	1.0	9.651	28.564	27.81	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.800	-0.1655	0.0107	0.9854	0.0	0.0	0.0	1.0	9.651	28.564	27.79	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.820	-0.165	0.0112	0.9844	0.0	0.0	0.0	1.0	9.651	28.564	27.79	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.840	-0.165	0.0112	0.9844	0.0	0.0	0.0	1.0	9.651	28.564	27.83	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.860	-0.1646	0.0117	0.9849	0.0	0.0	0.0	1.0	9.651	28.564	27.83	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.880	-0.1646	0.0112	0.9854	0.0	0.0	0.0	1.0	9.646	28.564	27.85	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.900	-0.166	0.0117	0.9844	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.920	-0.1665	0.0122	0.9834	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.940	-0.1665	0.0127	0.9834	0.0	0.0	0.0	1.0	9.646	28.564	27.79	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.960	-0.165	0.0122	0.9849	0.0	0.0	0.0	1.0	9.646	28.564	27.85	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:51.980	-0.1641	0.0112	0.9844	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.0	-0.1646	0.0107	0.9849	0.0	0.0	0.0	1.0	9.646	28.564	27.81	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.20	-0.165	0.0107	0.9849	0.0	0.0	0.0	1.0	9.646	28.564	27.8	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.40	-0.1665	0.0112	0.9839	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.60	-0.1665	0.0112	0.9839	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.80	-0.166	0.0117	0.9834	0.0	0.0	0.0	1.0	9.646	28.564	27.83	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.100	-0.1655	0.0122	0.9849	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.120	-0.1646	0.0122	0.9858	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.140	-0.1646	0.0117	0.9858	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.160	-0.1665	0.0122	0.9824	0.0	0.0	0.0	1.0	9.646	28.564	27.83	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.180	-0.167	0.0117	0.9849	0.0	0.0	0.0	1.0	9.646	28.564	27.81	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.200	-0.167	0.0112	0.9824	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.220	-0.165	0.0117	0.9839	0.0	0.0	0.0	1.0	9.646	28.564	27.82	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
 2000-0-0 0:29:52.240	-0.1636	0.0117	0.9854	0.0	0.0	0.0	1.005	9.651	28.564	27.81	None	None	None	None	None	None	None	0.96579	-0.01474	0.08209	0.24536
