8.784919977188110352e-01,7.942652702331542969e-01,7.942652702331542969e-01,4.986728727817535400e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.013124704360961914e+00,2.088601291179656982e-01,2.088601291179656982e-01,1.013124704360961914e+00,-2.088601291179656982e-01,-2.088601291179656982e-01,-8.784919381141662598e-01,-7.942652702331542969e-01,-7.942652702331542969e-01,-4.986728727817535400e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.137766957283020020e-01,7.269530892372131348e-01,7.269530892372131348e-01,4.497762322425842285e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.019787073135375977e+00,2.570064365863800049e-01,2.570064365863800049e-01,1.019787073135375977e+00,-2.570064365863800049e-01,-2.570064365863800049e-01,-9.137766957283020020e-01,-7.269530892372131348e-01,-7.269530892372131348e-01,-4.497762322425842285e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.441130161285400391e-01,6.522068977355957031e-01,6.522068977355957031e-01,3.990972340106964111e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.022538661956787109e+00,3.046801686286926270e-01,3.046801686286926270e-01,1.022538661956787109e+00,-3.046801686286926270e-01,-3.046801686286926270e-01,-9.441129565238952637e-01,-6.522069573402404785e-01,-6.522069573402404785e-01,-3.990972340106964111e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.696500301361083984e-01,5.708475112915039062e-01,5.708475112915039062e-01,3.464084267616271973e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.018007993698120117e+00,3.519334495067596436e-01,3.519334495067596436e-01,1.018007993698120117e+00,-3.519334495067596436e-01,-3.519334495067596436e-01,-9.696499705314636230e-01,-5.708470940589904785e-01,-5.708470940589904785e-01,-3.464084267616271973e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.903483390808105469e-01,4.837554097175598145e-01,4.837554097175598145e-01,2.914246916770935059e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.002001166343688965e+00,3.988189101219177246e-01,3.988189101219177246e-01,1.002001166343688965e+00,-3.988189101219177246e-01,-3.988189101219177246e-01,-9.903483390808105469e-01,-4.837554693222045898e-01,-4.837554693222045898e-01,-2.914247214794158936e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.005954742431640625e+00,3.918605744838714600e-01,3.918605744838714600e-01,2.342798262834548950e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.749933481216430664e-01,4.451795816421508789e-01,4.451795816421508789e-01,9.749933481216430664e-01,-4.451795816421508789e-01,-4.451795816421508789e-01,-1.005954742431640625e+00,-3.918615579605102539e-01,-3.918615579605102539e-01,-2.342803180217742920e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.016306281089782715e+00,2.961360514163970947e-01,2.961360514163970947e-01,1.751836985349655151e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.377197623252868652e-01,4.908353984355926514e-01,4.908353984355926514e-01,9.377197623252868652e-01,-4.908353984355926514e-01,-4.908353984355926514e-01,-1.016306281089782715e+00,-2.961361110210418701e-01,-2.961361110210418701e-01,-1.751837134361267090e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.021226406097412109e+00,1.975876539945602417e-01,1.975876539945602417e-01,1.143825501203536987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.909968137741088867e-01,5.356077551841735840e-01,5.356077551841735840e-01,8.909968137741088867e-01,-5.356077551841735840e-01,-5.356077551841735840e-01,-1.021226406097412109e+00,-1.975877434015274048e-01,-1.975877434015274048e-01,-1.143825799226760864e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.021711111068725586e+00,9.731265157461166382e-02,9.731265157461166382e-02,5.229763686656951904e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.358075022697448730e-01,5.793146491050720215e-01,5.793146491050720215e-01,8.358075022697448730e-01,-5.793146491050720215e-01,-5.793146491050720215e-01,-1.021711111068725586e+00,-9.731281548738479614e-02,-9.731281548738479614e-02,-5.229766666889190674e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.020748734474182129e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.041181571781635284e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.733652591705322266e-01,6.217604279518127441e-01,6.217604279518127441e-01,7.733652591705322266e-01,-6.217604279518127441e-01,-6.217604279518127441e-01,-1.020748734474182129e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041178591549396515e-02,0.000000000000000000e+00,0.000000000000000000e+00
